module,category,total_bugs,severity_weighted_total,critical_count,major_count,normal_count,minor_count,edf_count,ux_count,mx_count,mui_count,side_effect_count,at_found_count,function_count,stability_count,performance_count,regression_count,crash_count,anr_count,ui_count,localization_count,iap_count,regression_rate,automation_catch_rate,avg_repro_rate,median_repro_rate,avg_days_to_close,median_days_to_close,avg_builds_to_fix,median_builds_to_fix,open_count,closed_count,postpone_count,unique_reporters,probability_score_auto,impact_score,detectability_score,risk_score_final,quadrant
Image to Video(Recent Task),AI Features,12,60,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Music(Creator Music),Uncategorized,15,60,0,10,5,0,0,4,0,1,1,0,0,0,0,0,0,0,4,0,0,0.0667,0.0,0.5,0.5,9.5,7.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Edit (Party 01),Editor Core,12,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.75,7.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Shortcut(AI Art/AI Scene),AI Features,11,60,1,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,52.72727272727273,1.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Cutout(Advanced),Background & Cutout,12,60,0,12,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,0.5,0.5,23.0,12.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Launcher(Trending),UI & Settings,12,60,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,15.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Sound FX,Audio,13,59,0,11,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0769,0.0,0.5,0.5,56.45454545454545,9.0,0.0,0.0,0.0,0.0,1.0,6,5,0,0,0,
GDPR,UI & Settings,12,59,1,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0833,0.0,0.5,0.5,7.636363636363637,6.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Cloud Storage(My Cloud),Uncategorized,12,59,1,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.5,0.5,3.090909090909091,3.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Cloud Storage(Upload),Uncategorized,11,59,2,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,9.555555555555555,2.0,0.0,0.0,0.0,0.0,2.0,1,5,0,0,0,
Launcher(JP Golden Week),Uncategorized,14,58,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,30.615384615384617,7.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
AI Storytelling (Voice-Over),AI Features,13,56,0,10,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.454545454545455,11.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Style,Text & Captions,10,55,1,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.5,12.5,0.0,0.0,0.0,0.0,1.0,3,5,0,0,0,
Pan & Zoom,Editor Core,11,55,0,11,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,98.9090909090909,24.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
AI Smart Tools,AI Features,11,55,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.636363636363637,4.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Edit (Vlog & Life 03),Editor Core,11,55,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.181818181818182,8.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Backdrop,Text & Captions,10,55,1,9,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,12.9,6.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
"Text, Title, MGT",Uncategorized,11,55,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,116.4,6.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit (Travel 03),Editor Core,10,55,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,19.0,4.5,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Credit System(Purchase),UI & Settings,13,53,0,9,4,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0.0,0.5,0.5,6.5,5.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
AI Effect(AI features),AI Features,11,52,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Sign In,Sign In,9,52,2,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,7.875,4.5,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Filter,Visual Effects,11,52,0,10,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0909,0.5,0.5,20.9,5.0,0.0,0.0,0.0,0.0,1.0,5,5,0,0,0,
Add Background,Background & Cutout,10,50,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.0,9.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Caption,Text & Captions,10,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,5,0,0,0,
Tool Menu,Uncategorized,10,50,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.1,6.5,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Credit system,UI & Settings,10,50,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,52.625,10.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Shortcut(Cutout),Background & Cutout,9,50,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,18.5,14.5,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Auto Edit (Sport 01),Editor Core,10,50,0,10,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.5,0.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Timeline(Shrink Mode),Editor Core,10,50,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.5714285714285716,2.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Bilingual Subtitles,Text & Captions,9,50,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.125,4.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Video Intro,Export & Output,7,50,3,4,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0.1429,0.7143,0.5,0.5,28.4,11.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Aspect Ratio,Editor Core,11,49,0,9,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.5,0.5,64.11111111111111,21.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Auto Edit(Affection),Editor Core,10,47,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,55.55555555555556,56.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Toolbar,Uncategorized,10,47,0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,31.4,6.5,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Auto Edit(Travel 02),Editor Core,10,47,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,38.7,10.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Launcher (What's New),UI & Settings,10,47,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.5,2.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Tutorials & Tips,UI & Settings,9,45,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,8.75,10.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Auto Edit(Yoga 01),Editor Core,9,45,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,42.625,11.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Halloween,IAP,9,45,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,0.5,0.5,5.555555555555555,5.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Shortcut(Mosaic),Uncategorized,9,45,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,53.625,19.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Auto Edit(Crop & Range),Editor Core,8,45,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,15.0,4.5,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Shortcut(Tempo Effects),Visual Effects,8,45,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,2.4285714285714284,3.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Effect Layer,Visual Effects,8,45,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,58.0,8.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Timeline (font),Editor Core,9,45,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,30.0,27.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Opacity,Visual Effects,8,45,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,41.625,6.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Notification,Notification,8,45,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,96.42857142857143,5.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,
NewTimeline(Shrink mode),Editor Core,9,45,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Watermark,UI & Settings,8,45,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9.0,11.0,0.0,0.0,0.0,0.0,1.0,2,5,0,0,0,
Effect Overlay,Visual Effects,8,45,1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.125,0.0,0.5,0.5,17.0,1.0,0.0,0.0,0.0,0.0,1.0,3,5,0,0,0,
Auto Edit(Travel 04),Editor Core,9,45,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,14.5,4.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit(Media picker),Editor Core,9,45,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.5,0.5,14.857142857142858,13.0,0.0,0.0,0.0,0.0,1.0,2,5,0,0,0,
Music(Range),Uncategorized,9,45,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,39.0,13.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Edit (Party 02),Editor Core,9,45,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,34.666666666666664,7.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit(Music),Editor Core,9,42,0,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,5.0,0.0,0.0,0.0,0.0,1.0,4,5,0,0,0,
Skin Smoother,Enhance & Fix,8,42,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.125,0.5,0.5,58.166666666666664,14.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Auto Edit(Gathering),Editor Core,9,42,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,61.75,37.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Social Sign In,Sign In,8,40,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,16.5,15.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
"Text, Title",Uncategorized,7,40,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,34.666666666666664,19.5,0.0,0.0,0.0,0.0,1.0,1,5,0,0,0,
Sign In(Log in),Uncategorized,7,40,1,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.833333333333332,7.0,0.0,0.0,0.0,0.0,1.0,2,5,0,0,0,
IAP(C version),IAP,8,40,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.875,5.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Extract Audio,Audio,8,40,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,24.714285714285715,12.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Auto Edit(Gaming),Editor Core,8,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,23.75,10.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit(Food 01),Editor Core,7,40,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.0,5.0,1158.0,1158.0,0.0,0.0,1.0,2,5,0,0,0,
Intro/Outro,Text & Captions,5,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.6,4.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
MGT(Headline),Uncategorized,8,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,182.375,279.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Flurry Log,Analytics,8,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit (Family 02),Editor Core,8,40,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.125,7.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Shortcut(Body Effect),Uncategorized,6,40,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
NewTimeline,Editor Core,8,40,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.25,7.0,0.0,0.0,0.0,0.0,1.0,4,5,0,0,0,
Add Media(Music),Uncategorized,7,40,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.666666666666666,10.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Launcher(Top Banner),Uncategorized,8,40,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,181.14285714285714,315.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Music (Recently Played),Uncategorized,8,39,1,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,6.142857142857143,6.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
New Year Sale (IAP),IAP,10,38,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.4,9.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit (Travel_03_title),Editor Core,7,35,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,12.571428571428571,7.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Motion (Overall),Visual Effects,7,35,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,41.714285714285715,27.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Halloween Interstitial,Uncategorized,7,35,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,0.5,0.5,3.7142857142857144,4.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Text (Gold_11~18),Uncategorized,4,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9.0,7.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Denoise,Audio,6,35,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.333333333333334,6.5,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
"Timeline(Speech Enhancer, AI Denoise)",Editor Core,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Export,Export & Output,7,35,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,68.2,4.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Trim,Editor Core,7,35,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,27.571428571428573,6.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Trim before Edit,Uncategorized,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.4,4.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit (Travel 05),Editor Core,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,18.714285714285715,7.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
HQ Audio Denoise,Audio,6,35,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.4,7.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,
Auto Edit (Music),Editor Core,7,35,0,7,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,21.166666666666668,11.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Timeline(Drag and Drop),Editor Core,5,35,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,113.4,2.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Fx Layer(Mosaic),Uncategorized,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
AI Storytelling(Text Style),AI Features,7,35,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,10.428571428571429,12.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Shortcut(Trim),Uncategorized,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,51.5,10.5,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Edit (Child Moments),Editor Core,7,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.333333333333333,0.0,38.0,38.0,0.0,0.0,0.0,1,5,0,0,0,
Motion Tracking,Enhance & Fix,6,35,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,31.0,5.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
My Cloud(Media),Uncategorized,7,34,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,3.5714285714285716,3.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
AI Magic,AI Features,8,34,0,6,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,7.428571428571429,4.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Credit System (Purchase),UI & Settings,8,34,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.5,0.5,5.375,5.5,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit (collage),Editor Core,7,32,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.333333333333333,5.5,369.0,369.0,0.0,0.0,1.0,1,5,0,0,0,
Settings(IAP Banner),UI & Settings,7,32,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Launcher (Trending),UI & Settings,7,32,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Magnifier,Visual Effects,7,32,0,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.714285714285714,9.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
AI Sketch,AI Features,7,32,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,24.285714285714285,10.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,
AI Scene,AI Features,7,32,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.5,7.0,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
"Audio, Music, Gettyimage, Soundstripe",Uncategorized,6,32,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,30.0,7.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
AI Cartoon,AI Features,5,30,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,0.5,0.5,35.5,6.5,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,
Auto Edit(Basketball),Editor Core,6,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,68.83333333333333,40.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Chroma Key,Background & Cutout,5,30,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,112.33333333333333,79.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Portrait,Enhance & Fix,6,30,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Edit(Majesty),Editor Core,5,30,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,8.0,9.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
My Cloud(Upload),Uncategorized,6,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,34.833333333333336,2.0,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,
Text(Neon_03),Uncategorized,6,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Cutout(Image),Background & Cutout,4,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit(Gaming_06_title),Editor Core,6,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,17.2,18.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Auto Edit(Pet 01),Editor Core,5,30,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,22.2,7.0,2106.0,2106.0,0.0,0.0,0.0,1,5,0,0,0,
Add Media(GIPHY),Uncategorized,6,30,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,5.833333333333333,6.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Drag and Drop,Editor Core,6,30,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.5,0.5,4.0,3.5,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Music Library,Uncategorized,9,30,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1111,0.0,0.5,0.5,15.142857142857142,19.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Halloween Launcher,Uncategorized,6,30,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0.5,4.166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,
Auto Edit(Birthday 01),Editor Core,6,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,35.0,10.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
AI Effect(Tempo Effect),AI Features,6,30,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,11.75,8.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
Credit System(Buy More),UI & Settings,6,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3.6,4.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,
